,fecha,hora_declarada,ruta,operador,tipo_aeronave,total_abordo,pasajeros_abordo,tripulacion_abordo,total_fatalidades,pasajeros_fatalidades,tripulacion_fatalidades,tierra_fatalidades
2507,1970-12-31,23:09:00,"Near Shemshernagar,  Pakistan",Pakistan International Airlines,Fokker F-27 Friendship 200,35,31,4,7,7,0,0
2508,1970-12-31,,"Off Algiers, Algeria",Rousseau Aviation,Nord 262E,31,28,3,31,28,3,0
2509,1970-12-31,16:37:00,"Leningrad, USSR",Aeroflot,Ilyushin IL-18B,93,90,3,93,90,3,0
2510,1971-01-02,03:25:00,"Ben Gashir, Libya",United Arab Airlines,de Havilland Comet 4C,16,8,8,16,8,8,0
2511,1971-01-09,16:20:00,"Edison, New Jersey",American Airlines / Private,Boeing B-707-323 / Cessna 150,21,14,7,2,0,2,0
2512,1971-01-18,15:49:00,"Zurich, Switzerland",Balkan Bulgarian Airlines,Ilyushin IL-18,47,39,8,45,38,7,0
2513,1971-01-21,07:35:00,"Near Pacae, Peru",Fuerza Aérea del Peru,Curtiss-Wright C-46,35,30,5,35,30,5,0
2514,1971-01-21,09:40:00,"Near Privas, France",L'Armée de L'Air,Nord 262A-34,21,17,4,21,17,4,0
2515,1971-01-22,21:36:00,"Surgut, USSR",Aeroflot,Antonov AN-12B,14,12,2,14,12,2,0
2516,1971-01-23,,"Near Sokcho, South Korea",Korean Airlines,Fokker F-27 Friendship 500,60,55,5,2,1,1,0
2517,1971-01-25,11:45:00,"Merida, Venezuela",Linea Aeropostal Venezolana,Vickers Viscount 749,47,43,4,13,12,1,0
2518,1971-01-31,04:41:00,"Voroshilovgrad, Russia",Aeroflot,Antonov AN-10,7,6,1,7,6,1,0
2519,1971-02-17,,"Mt. Cunatineuta, Ecuador",TAM (Transportes Aereos Militares),Curtiss C-46,12,8,4,12,8,4,0
2520,1971-03-26,20:39:00,"Gauhati, India",Jamair,Douglas DC-3,15,11,4,15,11,4,0
2521,1971-03-31,06:33:00,"Ontario, California",Western Airlines,Boeing B-720-047B,5,0,5,5,0,5,0
2522,1971-03-31,12:59:00,"Vorochilovgrad, Ukraine",Aeroflot,Antonov An-10,65,57,8,65,57,8,0
2523,1971-04-15,07:00:00,"Near San Jose, Philippines",Military - Philippine Air Force,Douglas C-47A,40,36,4,39,35,4,0
2524,1971-04-22,17:01:00,"Manchester, New Hampshire",New England Aviaiton,Beechcraft C35,4,3,1,4,3,1,0
2525,1971-05-11,,"Guatemala City, Guatemala",Aviateca,Curtiss C-46A-55-CK,35,32,3,5,2,3,0
2526,1971-05-23,20:00:00,"Near Rijeka, Yugoslavia",Aviogenex (Yugoslavia),Tupolev TU-134A,83,76,7,78,75,3,0
2527,1971-05-25,04:26:00,"Santiago, Chile",Aerolineas Flecha Austral - ALFA,Curtiss C-46,4,2,2,4,2,2,0
2528,1971-05-28,11:08:00,"Roanoke, Virginia",Private,Aero Commander 680E,6,5,1,6,5,1,0
2529,1971-06-06,17:11:00,"Near Duarte, California",Hughes Airwest  / Military - US Marine Air Corps,McDonnell Douglas DC-9-31 / F4-B,51,44,7,50,44,6,0
2530,1971-06-07,08:49:00,"New Haven, Connecticut",Allegheny Airlines,Convair CV-580,31,28,3,28,26,2,0
2531,1971-06-13,13:30:00,North Pacific Ocean,Military - U.S. Air Force,Boeing - EC-135N,24,20,4,24,20,4,0
2532,1971-06-17,14:30:00,"Near Arica, Chile",SAVCO,Douglas DC-6,6,4,2,6,4,2,0
2533,1971-06-28,18:00:00,"Garberville, California",Shelter Cove Sea Park,Douglas DC-3,24,21,3,17,15,2,0
2534,1971-07-03,18:10:00,"Hokkaido, Japan",Toa Domestic Airline (Japan),NAMC YS-11A-227,68,64,4,68,64,4,0
2535,1971-07-24,,"Near Bamako, Mali",Air Ivoire,Douglas DC-3,6,4,2,6,4,2,0
2536,1971-07-25,13:21:00,"Manila, Philippines",Pan American World Airways,Boeing 707-321CF,4,0,4,4,0,4,0
2537,1971-07-25,08:35:00,"Near Irkutsk, Russia",Aeroflot,Tupolev TU-104B,126,118,8,97,93,4,0
2538,1971-07-30,15:00:00,"Near Pau, France",Military - French Air Force,Nord 2501 Noratlas,39,36,3,37,34,3,0
2539,1971-07-30,14:00:00,"Near Morioko, Japan",All Nippon Airways /  Japanese Air Force,Boeing B-727-281 / Air Force F86F,164,155,9,163,155,8,0
2540,1971-07-30,14:29:00,"San Francisco, California",Pan American World Airways,Boeing B-747-121,218,197,21,0,0,0,0
2541,1971-08-18,09:40:00,"Near Pegnitz, West Germany",Military - U.S. Army,Boeing Vertol CH-47A (helicopter),37,32,5,37,32,5,0
2542,1971-08-19,20:40:00,"Augusta, Maine",Downeast Airlines,Piper PA-31,8,7,1,3,2,1,0
2543,1971-08-28,18:52:00,"Off Copenhagen, Denmark",Malev Hungarian Airlines,Ilyushin IL-18D,34,25,9,32,23,9,0
2544,1971-09-04,11:15:00,"Near Juneau, Alaska",Alaska Airlines,Boeing B-727-193,111,104,7,111,104,7,0
2545,1971-09-06,18:21:00,"Near Hasloh, Germany",Pan International,BAC One-Eleven 515FB,121,115,6,22,21,1,0
2546,1971-09-16,,"Presevo, Russia",Yemen Airlines,Douglas DC-3,5,3,2,5,3,2,0
2547,1971-09-16,11:43:00,"Kiev, Ukraine, USSR",Malev Hungarian Airlines,Tupolev TU-134A,49,41,8,49,41,8,0
2548,1971-09-17,07:30:00,"Rila mountain, Bulgaria",Balkan Bulgarian Airlines,Antonov An-14,9,7,2,9,6,2,0
2549,1971-09-28,12:00:00,"Sena Madureira, Brazil",Cruzeiro,Douglas DC-3,32,28,4,32,28,4,0
2550,1971-10-02,11:10:00,"Near Aarsele, West Vlaanderen, Belgium",British European Airways,Vickers Vanguard 951,63,55,8,63,55,8,0
2551,1971-10-10,20:17:00,"Moscow, Russia",Aeroflot,Tupolev TU-104B,25,18,7,25,18,7,0
2552,1971-10-16,09:45:00,"Colorado City, Arizona",Scenic Air Lines,Cessna 402,10,9,1,10,9,1,0
2553,1971-10-17,,"San Vicente del Caguan, Colombia",Aerolineas TAO,Douglas C-47A,21,17,4,19,15,4,0
2554,1971-10-21,11:20:00,"Peoria, Illinois",Chicago and Southern Airlines,Beech E18S,16,14,2,16,14,2,0
2555,1971-10-23,,"Near Qui Nhon, South Vietnam",Military - Vietnamese Air Force,Douglas C-47,23,20,3,22,19,3,0
2556,1971-10-24,22:15:00,"Bath, Pennsylvania",Monmouth Airways,Beechcraft B99,8,6,2,4,2,2,0
2557,1971-11-09,05:40:00,"Off Livorno, Italy",Military - Royal Air Force,Lockheed C-130K Hercules,52,46,6,52,46,6,0
2558,1971-11-10,,"Off Padang, Indonesia",Merpati Nusantara Airlines,Vickers Viscount 828,69,62,7,69,62,7,0
2559,1971-11-12,11:25:00,"Vinnitsa, Russia",Aeroflot,Antonov AN-24,48,43,5,48,43,5,0
2560,1971-11-21,21:50:00,"Near Penghu Island, Taiwan",China Airlines (Taiwan),Sud Aviation SE-210 Caravelle III,25,17,8,25,17,8,0
2561,1971-11-28,13:30:00,"Near Hue, South Vietnam",Military - U.S. Army,Boeing Vertol CH-47C,34,29,5,34,29,5,0
2562,1971-12-01,21:48:00,"Saratov, Russia",Aeroflot,Antonov AN-24,57,53,4,57,53,4,0
2563,1971-12-04,13:46:00,"Raleigh, North Carolina",Eastern Air Lines,Douglas DC-9-31 /Cessna 206,29,24,5,2,1,1,0
2564,1971-12-06,,"Tikaka, Sudan",Sudan Airways,Fokker F-27 Friendship 200,42,37,5,10,9,1,0
2565,1971-12-09,12:25:00,"Chinnamanur, India",Indian Airlines,HAL-748-224 Srs.2,31,27,4,21,17,4,0
2566,1971-12-21,23:32:00,"Sofia, Bulgaria",Balkan Bulgarian Airlines,Ilyushin IL-18B,73,62,11,28,26,2,0
2567,1971-12-24,12:36:00,"Near Puerto Inca, Huanuco, Peru",Lineas Aereas Nacionales SA (Peru),Lockheed 188A Electra,92,86,6,91,85,6,0
2568,1972-01-06,15:35:00,"Near Chetumal, Mexico",SAESA,Hawker Siddeley HS-748-230 Srs. 2A,23,18,5,23,18,5,0
2569,1972-01-07,12:10:00,"Sierra de Atalayasa, Spain",Iberia Airlines,Sud-Aviation Caravelle VI-R,104,98,6,104,98,6,0
2570,1972-01-21,,"Near Funza, Colombia",Lineas Aéreas la Urraca,Vickers Viscount 837,20,15,5,20,15,5,0
2571,1972-01-21,10:30:00,"Near Betania, Colombia",Miliitary - SATENA,Douglas C-47,39,36,3,39,36,3,0
2572,1972-01-26,16:10:00,"Near Srbská Kamenice, Czech Republic",JAT Yugoslav Airlines,McDonnell Douglas DC-9-32,28,23,5,27,23,4,0
2573,1972-02-01,,"Near Tegal, Indonesia",Royal Air Laos/PENAS,Douglas DC-6,9,6,3,6,5,1,0
2574,1972-02-04,,"Pha Khao, Laos",Air America,de Havilland Canada C-7A Caribou,38,34,4,1,0,1,0
2575,1972-02-05,,"Near Valledupar, Colombia",TAC Colombia,Fairchild F-27,19,15,4,19,15,4,0
2576,1972-02-11,13:20:00,"Near Vientiane, Laos",Royal Air Lao,Douglas DC-4,23,17,6,23,17,6,0
2577,1972-03-03,20:48:00,"Albany, New York",Mohawk Airlines,Fairchild-Hiller FH-227-B,48,45,3,16,14,2,1
2578,1972-03-14,22:00:00,"Near Al Fujayrah, United Arab Emirates",Sterling Airways,Aerospatiale Caravelle Super 10B,112,106,6,112,106,6,0
2579,1972-03-19,,"Shamsam Mountains, South Yemen",Egyptair,McDonnell Douglas DC-9-32,22,13,9,22,13,9,0
2580,1972-04-12,21:26:00,"Near Rio de Janeiro, Brazil",VASP,NAMC YS-11A-211,25,21,4,25,21,4,0
2581,1972-04-16,22:10:00,"Near Ardinello di Amaseno, Italy",Aero Transporti Italiani,Fokker F-27 Friendship 200,18,15,3,18,15,3,0
2582,1972-04-17,17:18:00,"New York, New York",Helaire Helicopter,Bell 47J-2,3,2,1,3,2,1,0
2583,1972-04-18,09:39:00,"Addis Ababa, Ethiopia",East African Airways,BAC Super VC-10 1154,107,96,11,43,35,8,0
2584,1972-04-20,16:20:00,"Near Moyobamba, Peru",SATCO,Douglas C-47D,6,2,4,6,2,4,0
2585,1972-04-24,12:23:00,"Nyot Mo, Laos",Air America,Pilatus PC6CH2,10,9,1,4,4,0,0
2586,1972-05-04,23:34:00,"Bratsk, USSR",Aeroflot,Yakovlev YAK-40,18,14,4,18,14,4,0
2587,1972-05-05,22:24:00,"Near Carini, Sicily, Italy",Alitalia,McDonnell Douglas DC-8-43,115,108,7,115,108,7,0
2588,1972-05-08,,Venezuela,Aerotechnia,Douglas C-47B,7,5,2,7,5,2,0
2589,1972-05-10,10:25:00,"Near Gia Dinh, South Vietnam",Military - U.S. Army,Boeing Vertol CH47A (helicopter),34,32,2,34,32,2,0
2590,1972-05-16,12:30:00,"Svetlogorsk, Russia",Military - Russian Navy,Antonov An-26,9,0,9,9,0,9,25
2591,1972-05-18,11:53:00,"Near Kharkov, Ukraine, USSR",Aeroflot,Antonov AN-10A,122,115,7,122,115,7,0
2592,1972-05-21,,"Lobito, Angola",DTA Angola Airlines,Fokker F-27 Friendship 200,25,19,6,22,17,5,0
2593,1972-05-27,15:10:00,"Near Helgoland, Germany",General Air,de Havilland Canada DHC-6 Twin Otter,13,10,3,8,6,2,0
2594,1972-05-29,,"Cruzeiro do Sul Acre, Brazil",Amazonese Importacao e Exportacao,Lockheed 049 Constellation,18,15,3,9,6,3,0
2595,1972-05-29,06:04:00,"Dulac, Louisiana",Petrolium Helicopter,Bell 205A,11,10,1,11,10,1,0
2596,1972-05-30,06:24:00,"Dallas/Ft. Worth, Texas",Delta Air Lines,McDonnell Douglas DC-9-14,4,0,4,4,0,4,0
2597,1972-06-05,,"Near Pleiku, Vietnam",Air America,Curtiss C-46A,32,29,3,32,29,3,0
2598,1972-06-13,,"Santiago, Chile",Aerolineas Flecha Austral,Curtiss C-46D,3,0,3,3,0,3,0
2599,1972-06-13,,"Near an Loc, South Vietnam",Military - Vietnamese Air Force,Boeing Vertol CH-47 (helicopter),47,,,47,,,0
2600,1972-06-14,20:20:00,"Near New Delhi, India",Japan Air Lines,McDonnell Douglas DC-8-53,87,76,11,82,72,10,4
2601,1972-06-15,14:00:00,"Near Pleiku, South Vietnam",Cathay Pacific Airways,Convair CV-880-22M-21,81,71,10,81,71,10,0
2602,1972-06-18,16:11:00,"London Heathrow,  Staines, Surrey, England",British European Airways,Hawker Siddeley Trident 1C,118,112,6,118,112,6,0
2603,1972-06-24,23:17:00,"Ponce, Puerto Rico",Prinair,de Havilland DH-114 Heron 2B,20,18,2,5,3,2,0
2604,1972-06-29,09:37:00,"Appleton, Wisconsin",North Central Airlines / Air Wisconsin,Convair CV-580/De Hav. Twin Otter 100,13,8,5,13,8,5,0
2605,1972-07-05,,"San Francisco, California",Pacific Southwest Airlines,Boeing 737-200,86,79,7,3,3,0,0
2606,1972-07-06,02:00:00,"Off Las Palmas, Canary Islands, Spain",Aviaco,McDonnell Douglas DC-8-52,10,0,10,10,0,10,0
2607,1972-07-11,,"Near Quang Tri, South Vietnam",Military - U.S. Marine Corps,Sikorsky CH-53D (helicopter),67,60,7,52,50,2,0
2608,1972-07-11,16:00:00,"Near Grytoya, Norway",Military - Royal Norwegian Air Force,de Havilland Canada DHC-6 Twin Otter 100,19,17,2,19,17,2,0
2609,1972-07-20,,"Corfu Island, Greece",Charter,Sud-Aviation SE210 Caravelle,84,,,1,1,0,0
2610,1972-07-29,06:53:00,"Villavicencio, Colombia",AVIANCA / AVIANCA,Douglas DC-3 / Douglas DC-3,38,32,6,38,32,6,0
2611,1972-08-12,22:42:00,"Near Delhi, India",Indian Airlines,Fokker F-27 Friendship 100,18,14,4,18,14,4,0
2612,1972-08-12,04:00:00,"Near Soc Trang, South Vietnam",Military - U.S. Air Force,Lockheed C-130E,44,36,8,30,23,7,0
2613,1972-08-14,17:00:00,"Near Konigs Wusterausen, East Germany",Interflug,Ilyushin IL-62,156,148,8,156,148,8,0
2614,1972-08-16,,"Near Sandoway, Burma",Burma Airways,Douglas DC-3 (C-47A-DK),31,27,4,26,22,4,0
2615,1972-08-27,,"Canaima, Venezuela",Lineas Areas Venezolanas,Douglas C-47-DL,34,31,3,34,31,3,0
2616,1972-08-28,14:30:00,"Papua, New Guinea",Military - Royal Australian Air Force,de Havilland Canada DHC-4 Caribou,29,26,3,25,22,3,0
2617,1972-08-31,10:19:00,"Near Magnitogorsk, Russia",Aeroflot,Ilyushin IL-18,102,93,9,102,93,9,0
2618,1972-09-01,,"Mt. Giluwe, Papua, New Guinea",Ansett Airlines of Papua New Guinea,Shorts SC-7 Skyvan 3-300,4,3,1,4,3,1,0
2619,1972-09-07,17:57:00,"Trinidad, Bolivia",Servicios Aereas Virgen de Copacabana,Curtiss C-46A-40-CU,8,6,2,1,0,1,0
2620,1972-09-10,10:20:00,"Gondar, Ethiopia",Ethiopian Airlines,Douglas DC-3,11,8,3,11,8,3,0
2621,1972-09-13,12:00:00,"Near Dhulikhel, Nepal",Military - Royal Nepalese Air Force,Douglas C-47,31,27,4,31,27,4,0
2622,1972-09-24,,"Sacramento, California",Private,F-86 Sabrejet,1,0,1,0,0,0,22
2623,1972-09-24,,"Near Ben Cat, South Vietnam",Air Vietnam (South Vietnam),Douglas C-54D-1-DC,13,8,5,10,6,4,0
2624,1972-10-01,19:25:00,"Near Adler, USSR",Aeroflot,Ilyushin IL-18B,108,108,8,108,100,8,0
2625,1972-10-02,,"Kampot, Cambodia",Cambodia Air,Douglas DC-3,9,7,2,9,7,2,0
2626,1972-10-13,15:30:00,"Near San Fernando, Chile",Uruguayan Air Force - TAMU,Fairchild-Hiller FH-227D/LCD,45,40,5,29,24,5,0
2627,1972-10-13,21:50:00,"Near Moscow, USSR",Aeroflot,Ilyushin IL-62,174,164,10,174,164,10,0
2628,1972-10-16,09:00:00,Off the Alaska coast,Private,Cessna 310C,4,3,1,4,3,1,0
2629,1972-10-21,21:30:00,"Off Athens, Greece",Olympic Airways,NAMC YS-11A-202,53,49,4,37,36,1,0
2630,1972-10-23,,"Tanna, Vanuatu",Air Melanesie,Britten-Norman BN-2A-6 Islander,8,7,1,1,1,0,0
2631,1972-10-27,19:18:00,"Near Noiretable, Loire, France",Air Inter,Vickers Viscount 724,68,63,5,60,55,5,0
2632,1972-10-30,20:40:00,"Poggiorsini, Italy",Aero Transporti Italiani,Fokker F-27 Friendship 200,27,24,3,27,24,3,0
2633,1972-10-31,18:00:00,"Near My Tho, South Vietnam",Military - U.S. Army,Boeing Vertol CH-47 (helicopter),22,,,22,,,0
2634,1972-11-04,20:02:00,"Near Plovdiv, Bulgaria",Balkan Bulgarian Airlines,Ilyushin IL-14P,35,31,4,35,31,4,0
2635,1972-11-17,23:20:00,"Elkton, Kentucky",Metro Air Systems,Beech G18S,11,10,1,11,10,1,0
2636,1972-11-28,19:51:00,"Near Moscow, Russia",Japan Air Lines,McDonnell Douglas DC-8-62,76,61,15,62,53,9,0
2637,1972-12-03,07:33:00,"Tenerife,  Canary Islands",Spantax,Convair CV-990-30A-5 Coronado,155,148,7,155,148,7,0
2638,1972-12-08,12:15:00,"Near Rawalpindi, Pakistan",Pakistan International Airlines,Fokker F-27 Friendship 400,26,22,4,26,22,4,0
2639,1972-12-08,14:28:00,"Midway Airport, Chicago, Illinois",United Air Lines,Boeing B-737-222,61,55,6,43,40,3,2
2640,1972-12-20,18:00:00,"Chicago, Illinois",Delta Air Lines/ North Central Airlines,Convair CV-880 / McDonnell DC-9-31,133,122,11,10,10,0,0
2641,1972-12-21,,"Off St. Maarten off, Netherlands Antilles",Air Guadeloupe,de Havilland Canada DHC-6 Twin Otter 300,13,11,2,13,11,2,0
2642,1972-12-23,16:34:00,"Skaugum, Norway",Braathens,Fokker F-28 Fellowship 1000,45,42,3,40,37,3,0
2643,1972-12-29,23:42:00,"Everglades National Park, Florida",Eastern Air Lines,Lockheed L-1011 TriStar 1,176,163,13,103,97,6,0
2644,1972-12-31,19:23:00,"San Juan, Puerto Rico",American Express Leasing,Douglas DC-7CF,5,2,3,5,2,3,0
2645,1973-01-02,08:34:00,"Edmonton, Alberta, Canada",Pacific Western Airlines,Boeing 707-321C,5,0,5,5,0,5,0
2646,1973-01-19,14:31:00,"Near Glasgow, Scotland",British European Airways,Vickers 802 Viscount,4,2,2,4,2,2,0
2647,1973-01-21,23:56:00,"Perm, Russia",Aeroflot,Antonov An-24B,39,34,5,39,34,5,0
2648,1973-01-22,09:30:00,"Kano, Nigeria",Alia Royal Jordanian Airlines,Boeing B-707-3D3C,202,193,9,176,170,6,0
2649,1973-01-27,,"Near Tegucigalpa, Honduras",TAN,Douglas DC-6A,3,0,3,3,0,3,0
2650,1973-01-29,,"Near Kyrenia, Cyprus",Egyptair,Ilyushin IL-18D,37,30,7,37,30,7,0
2651,1973-02-19,10:06:00,"Prague, Czechoslovakia",Aeroflot,Tupolev TU-154,100,87,13,66,62,4,0
2652,1973-02-19,09:15:00,"Morgan City, Louisiana",Petrolium Helo Inc.,Bell 206B,5,4,1,5,4,1,0
2653,1973-02-21,,"Cerro Horqueta, Panama",Aerovias Urraca,Douglas DC-3,28,25,3,22,19,3,0
2654,1973-02-21,14:10:00,"Near Isma'iliya, Egypt",Libya Arab Airlines,Boeing B-727-224,113,104,9,108,100,8,0
2655,1973-02-24,07:37:00,"Near Leningrad, Russia",Aeroflot,Ilyushin IL-18,79,71,8,79,71,8,0
2656,1973-02-28,18:59:00,"Semipalatinsk, Kazakhstan",Aeroflot,Yakovlev YAK-40,32,29,3,32,29,3,0
2657,1973-02-28,,"Near Nabire, Indonesia",Merpati Nusantara Airlines,de Havilland Canada DHC-6 Twin Otter 100,13,10,3,13,10,3,0
2658,1973-03-03,12:45:00,"Moscow, USSR",Balkan Bulgarian Airlines,Ilyushin IL-18V,25,17,8,25,17,8,0
2659,1973-03-05,13:50:00,"Near Nantes, France",Lineas Aereas de Espana/Spantax SA Transportes,MD Douglas DC-9-32/Convair CV-990A,182,166,16,68,61,7,0
2660,1973-03-15,,"Hyderabad, India",Indian Airlines,HAL-748-224,3,0,3,3,0,3,0
2661,1973-03-19,10:05:00,"Ben Me Thuot, South Vietnam",Air Vietnam (South Vietnam),Douglas C-54D,62,57,5,62,57,5,0
2662,1973-04-10,10:13:00,"Near Basel,  Switzerland",Invicta International Airlines (UK),Vickers Vanguard 952,145,139,6,108,104,4,0
2663,1973-04-12,14:50:00,"Moffett AFB, California",Military - U.S. Navy / NASA,Lockheed P-3C / Convair CV-990-30A-5,17,0,17,16,0,16,0
2664,1973-04-18,,"Bamiyan, Afghanistan",Bakhtar Afghan Airlines,de Havilland Canada DHC-6 Twin Otter 100,19,16,3,4,2,2,0
2665,1973-05-11,04:37:00,"Near Semipalatinsk, USSR",Aeroflot,Ilyushin IL-18B,61,55,8,61,55,8,0
2666,1973-05-18,09:38:00,"Chita, Siberia, USSR",Aeroflot,Tupolev TU-104A,81,72,9,81,72,9,0
2667,1973-05-19,15:00:00,"Svay Rieng, Cambodia",Cambodia Air,Douglas C-47A,11,9,2,11,9,2,0
2668,1973-05-29,,"Near Rimouski, Prov. Quebec, Canada",Air Gaspé,Douglas DC-3,4,1,3,4,1,3,0
2669,1973-05-31,21:58:00,"Near New Delhi, India",Indian Airlines,Boeing B-737-2A8,65,58,7,48,43,5,0
2670,1973-06-01,07:20:00,"Sao Luis, Brazil",Cruzeiro,Sud Aviation SE-210 Caravelle VIN,23,16,7,23,16,7,0
2671,1973-06-03,15:29:00,"Goussainville, France",Aeroflot,Tupolev TU-144,6,0,6,6,0,6,8
2672,1973-06-09,,"Rio de Janeiro, Brazil",Varig,Boeing 707-327C,4,0,4,2,0,2,0
2673,1973-06-20,22:47:00,"Near Puerto Vallarta, Mexico",Aeromexico,McDonnell Douglas DC-9-15,27,22,5,27,22,5,0
2674,1973-06-30,13:39:00,"Amman, Jordan",Aeroflot,Tupolev TU-134A,85,78,8,2,0,2,7
2675,1973-07-04,,"Near Shakhtyorsk, Russia",Aeroflot,Ilyushin IL-14,18,13,5,18,13,5,0
2676,1973-07-09,19:53:00,"Nnear Kuybyshev, Russia",Aeroflot,Tupolev TU-124V,61,54,7,2,2,0,0
2677,1973-07-11,14:03:00,"Paris, Orly Airport, France",Varig,Boeing B-707-345C,134,117,17,123,116,7,0
2678,1973-07-22,22:07:00,"Off Papeete, Tahiti",Pan American World Airways,Boeing B-707-321B,79,69,10,78,68,10,0
2679,1973-07-23,16:43:00,"St. Louis, Missouri",Ozark Air Lines,Fairchild-Hiller FH-227B,44,41,3,38,37,1,0
2680,1973-07-24,07:08:00,"Honolulu, HI",Air Hawaii,Volpar C45G,5,4,1,5,4,1,0
2681,1973-07-31,10:08:00,"Logan Airport, Boston, Massachusetts",Delta Air Lines,McDonnell Douglas DC-9-31,89,83,6,89,83,6,0
2682,1973-08-13,11:40:00,"Near La  Coruña, Spain",Aviaco Condor,Sud-Aviation Caravelle 10-R,85,79,6,85,79,6,1
2683,1973-08-15,14:50:00,"Don Don, Haiti",Private,Norman BN-2A-6,10,9,1,10,9,1,0
2684,1973-08-18,18:51:00,"Baku, Azerbaijan, USSR",Aeroflot,Antonov AN-24V,64,60,4,56,54,2,0
2685,1973-08-22,11:40:00,"El Yopal, Colombia",AVIANCA,Douglas DC-3,17,14,3,16,13,3,0
2686,1973-08-27,12:45:00,"Bogota, Colombia",Aerocondor Colombia,Lockheed L-188A Electra,42,36,6,42,36,6,0
2687,1973-08-28,21:45:00,"Near Huete, Spain",Military - U.S. Air Force,Lockheed C-141A,25,17,8,24,17,7,0
2688,1973-08-28,20:50:00,"Thirty-five miles west of Los Angeles, California",Trans World Airlines,Boeing B-707-331B,149,141,8,1,1,0,0
2689,1973-09-08,05:42:00,"King Cove, Alaska",World Airways,McDonnell Douglas DC-8-63F,6,3,3,6,3,3,0
2690,1973-09-11,,"Moganik, Yugoslavia",JAT Yugoslav Airlines,Aerospatiale Caravelle 6N,41,35,6,41,35,6,0
2691,1973-09-20,22:45:00,"Natchitoches, Louisiana",Private Charter,Beechcraft E18S,6,5,1,6,5,1,0
2692,1973-09-27,19:52:00,"Rich Mountain, Arkansas",Texas International Airlines,Convair 600,11,8,3,11,8,3,0
2693,1973-09-30,,"Miritituba, Brazil",Aeronorte,Douglas DC-3A,9,5,4,9,5,4,0
2694,1973-09-30,20:37:00,"Near Sverdlovsk, Russia",Aeroflot,Tupolev TU-104B,108,100,8,108,100,8,0
2695,1973-10-02,23:36:00,"Magadan, Russia",Aeroflot,Antonov AN-12V,10,8,2,10,8,2,0
2696,1973-10-13,20:18:00,"Near  Domodedovo, Russia",Aeroflot,Tupolev TU-104B,122,114,8,122,114,8,0
2697,1973-10-23,08:50:00,"Guanabara Bay, Brazil",VASP,NAMC YS-11A-211,65,60,5,8,8,0,0
2698,1973-11-02,,"Villavicencio, Colombia",Lineas Aéreas La Urraca,Handley Page HPR-7 Herald 101,16,12,4,6,3,3,0
2699,1973-11-03,09:39:00,"Boston,: Massachusetts",Pan American World Airways,Boeing B-707-321C,3,0,3,3,0,3,0
2700,1973-11-03,16:40:00,"Near Albuquerque,  New Mexico",National Airlines,McDonnell Douglas DC-10-10,128,116,12,1,1,0,0
2701,1973-11-17,02:00:00,"Near Quang-Ngai, South Vietnam",Air Vietnam (South Vietnam),Douglas DC-3,27,24,3,27,24,3,0
2702,1973-12-07,22:29:00,"Moscow, USSR",Aeroflot,Tupolev TU-104B,75,68,7,13,11,5,0
2703,1973-12-16,19:13:00,"Near Karacharovo, USSR",Aeroflot,Tupolev TU-124,51,45,6,51,45,6,0
2704,1973-12-17,13:00:00,"Rome, Italy",Pan American World Airways,Boeing B-707-321B,177,167,10,30,29,1,0
2705,1973-12-21,,"Near Siagon, South Vietnam",Military - Vietnamese Air Force,Boeing Vertol CH-47 (helilcopter),20,,,20,,,0
2706,1973-12-22,22:10:00,"Near Tetouan, Morocco",Royal Air Maroc,Sud-Aviation Caravelle VI-N,106,99,7,106,99,7,0
2707,1973-12-23,22:08:00,"Lvov, Ukraine, USSR",Aeroflot,Tupolev TU-124,17,11,6,17,11,6,0
2708,1973-12-28,,"Durban, South Africa",Executive Funds,Douglas DC-3,25,22,3,1,1,0,0
2709,1974-01-01,12:38:00,"Near Turin, Italy",Itavia,Fokker F-28 Fellowship 1000,42,38,4,38,35,3,0
2710,1974-01-06,18:05:00,"Johnstown, Pennsylvania",Air East,Beechcraft 99A,17,15,2,12,11,1,0
2711,1974-01-06,,"Unduavi, Bolivia",Servicios Aéreos Boliviano,Curtiss C-46F,4,1,3,4,1,3,0
2712,1974-01-06,15:25:00,"Mukachevo, Ukraine",Aeroflot,Antonov AN-24V,24,18,6,24,18,6,0
2713,1974-01-09,16:36:00,"Near Nevia, Colombia",SATENA,Hawker Siddeley HS 748-260,31,28,3,31,28,3,0
2714,1974-01-10,16:30:00,"La Paz, Bolivia",TAM (Bolivia),Douglas C-54,24,21,3,24,21,3,0
2715,1974-01-17,13:15:00,"Cigorodo, Colombia",Cessnyca,Douglas DC-3A,14,11,3,14,11,3,0
2716,1974-01-26,07:30:00,"Izmir, Turkey",Turkish Airlines (THY),Fokker F-28 Fellowship 1000,73,68,5,66,62,4,0
2717,1974-01-30,23:41:00,"Pago Pago, American Samoa",Pan American World Airways,Boeing B-707-321B,101,91,10,97,87,10,0
2718,1974-02-02,21:30:00,"Near Honolulu, HI",Pan American World Airways,Boeing B-747,298,279,19,1,1,0,0
2719,1974-02-09,17:30:00,"Near Souda, Crete",Military - West German Air Force,Transall C-160D,40,35,5,35,30,5,0
2720,1974-02-22,,"Baltimore, Maryland",Delta Air Lines,Mc Donnell Dougals DC-9,15,10,5,1,0,1,0
